incident_datetime,incident_cord_x,incident_cord_y,num_victims,location_type,Crime_Type
06-Jun-2044 17:00:00,26.6185297270872,-38.4431543897001,1,6,LARCENY-NON VEHICLE
15-Oct-2044 19:00:00,26.6241590835552,-38.4461095731159,1,5,LARCENY-FROM VEHICLE
25-Dec-2044 01:40:00,26.6198632377578,-38.443753958041,1,10,LARCENY-FROM VEHICLE
03-Aug-2044 20:00:00,26.6225125091702,-38.4434665347723,1,13,LARCENY-FROM VEHICLE
28-Oct-2044 20:00:00,26.6175881099189,-38.4418307687404,1,5,LARCENY-FROM VEHICLE
17-May-2044 15:30:00,26.6175794854712,-38.4412078362764,1,10,LARCENY-FROM VEHICLE
06-Oct-2044 22:20:00,26.6235482566561,-38.4424477894813,2,10,AGG ASSAULT
09-Feb-2044 15:35:00,26.6192787475831,-38.4424641099154,1,5,ROBBERY-PEDESTRIAN
16-Nov-2044 20:45:00,26.6210160850668,-38.4427637403866,1,14,ROBBERY-COMMERCIAL
26-Nov-2044 02:30:00,26.6164711519535,-38.4449866436253,1,17,BURGLARY-RESIDENCE
09-Nov-2044 15:50:00,26.6177948153131,-38.442352050494,1,3,LARCENY-NON VEHICLE
10-Aug-2044 10:30:00,26.6187123120214,-38.4416570135595,1,0,LARCENY-FROM VEHICLE
29-Jul-2044 22:45:00,26.6203679641488,-38.4437582533947,1,17,ROBBERY-RESIDENCE
10-May-2044 10:00:00,26.6250614136596,-38.4432276350842,1,17,BURGLARY-RESIDENCE
11-Jul-2044 22:40:00,26.6235583968316,-38.4424624053956,1,10,AGG ASSAULT
03-May-2044 12:25:00,26.6170390972122,-38.4455599283075,1,16,LARCENY-NON VEHICLE
15-Jun-2044 02:10:00,26.6173545705338,-38.4406479190394,2,10,LARCENY-FROM VEHICLE
08-Aug-2044 01:29:00,26.6246573045993,-38.4455415518533,3,3,LARCENY-FROM VEHICLE
17-Nov-2044 18:43:00,26.6223502163596,-38.4441528216082,1,17,ROBBERY-PEDESTRIAN
19-Jan-2044 05:11:00,26.618608617265,-38.4419899207116,1,33,BURGLARY-NONRES
18-Oct-2044 19:30:00,26.6191566524108,-38.4424847799976,1,10,LARCENY-FROM VEHICLE
05-Oct-2044 15:45:00,26.6260386855569,-38.4432601865204,1,10,LARCENY-FROM VEHICLE
06-Mar-2044 00:00:00,26.618192994268,-38.442636453555,1,0,AUTO THEFT
05-Dec-2044 00:30:00,26.618130687525,-38.4445289770362,1,17,LARCENY-FROM VEHICLE
26-Apr-2044 11:00:00,26.6234840084799,-38.4457110775559,1,13,AUTO THEFT
11-Jul-2044 13:30:00,26.6173253262637,-38.4406470905795,1,4,ROBBERY-COMMERCIAL
18-May-2044 21:50:00,26.6209834879501,-38.4427433516032,1,31,LARCENY-NON VEHICLE
08-Oct-2044 12:00:00,26.6202944251389,-38.4417867912882,2,22,LARCENY-FROM VEHICLE
22-Aug-2044 18:00:00,26.6179518848155,-38.4411224110199,1,13,BURGLARY-RESIDENCE
08-Jul-2044 17:00:00,26.6202908386032,-38.4424045114925,1,13,LARCENY-NON VEHICLE
09-Oct-2044 11:30:00,26.621569114371,-38.4405521125458,2,17,AUTO THEFT
07-Mar-2040 01:00:00,26.6254543075547,-38.4462571773607,1,13,BURGLARY-RESIDENCE
20-Apr-2044 14:00:00,26.6189323112587,-38.4438749276731,1,31,LARCENY-NON VEHICLE
21-Jul-2044 00:00:00,26.6234160425779,-38.4423347542152,1,17,AGG ASSAULT
21-Apr-2044 06:20:00,26.6263083683423,-38.4432863454635,1,10,LARCENY-FROM VEHICLE
19-Jul-2044 15:00:00,26.6224313276771,-38.4426018798334,1,13,LARCENY-NON VEHICLE
11-Jan-2044 17:00:00,26.6163176074062,-38.4413382198542,1,13,BURGLARY-RESIDENCE
18-Jul-2044 20:24:00,26.6258611827836,-38.4447798754937,1,4,LARCENY-NON VEHICLE
13-Jan-2044 13:30:00,26.6166903235079,-38.4402639912925,1,5,LARCENY-FROM VEHICLE
15-Oct-2044 09:59:00,26.6198421108595,-38.4437458572711,1,5,LARCENY-FROM VEHICLE
18-Jun-2044 17:00:00,26.6242208038972,-38.444361400967,1,13,BURGLARY-RESIDENCE
06-May-2044 15:30:00,26.6228690854166,-38.4442710654305,1,10,ROBBERY-PEDESTRIAN
29-Aug-2044 07:50:00,26.6206370363632,-38.4423707246637,1,17,AUTO THEFT
21-Jun-2044 18:00:00,26.6202365704377,-38.4421908830222,2,0,AGG ASSAULT
24-Jun-2044 15:00:00,26.6167368293598,-38.4440003562014,1,0,LARCENY-NON VEHICLE
10-Jan-2044 21:00:00,26.6164536486653,-38.443915756794,1,10,LARCENY-FROM VEHICLE
20-Jun-2044 19:30:00,26.6235440457666,-38.4426169781035,1,5,ROBBERY-PEDESTRIAN
27-Mar-1948 08:15:00,26.6195215722782,-38.4448547496704,2,10,LARCENY-FROM VEHICLE
19-Oct-2044 16:30:00,26.622790705168,-38.4446868091229,1,13,BURGLARY-RESIDENCE
09-Dec-2044 21:00:00,26.61714737075,-38.4419861040327,1,10,LARCENY-FROM VEHICLE
26-Jul-2044 14:40:00,26.6185263532481,-38.4425812155643,1,5,LARCENY-FROM VEHICLE
06-Jun-2044 20:00:00,26.6194104913945,-38.4429385924243,3,5,LARCENY-FROM VEHICLE
13-Jun-2044 01:12:00,26.6191898678505,-38.4433282052391,1,0,AGG ASSAULT
19-Jan-2044 02:00:00,26.6188457155846,-38.4421933185094,1,5,LARCENY-FROM VEHICLE
26-Feb-2044 12:22:00,26.6167788169912,-38.4450318569713,2,10,LARCENY-FROM VEHICLE
23-Jun-2044 21:50:00,26.6162471928004,-38.4447232619723,1,31,LARCENY-NON VEHICLE
05-Oct-2044 00:22:00,26.6176023460523,-38.4448804041575,1,17,BURGLARY-RESIDENCE
01-Apr-2044 22:55:00,26.6200549154316,-38.4449349459631,1,10,LARCENY-FROM VEHICLE
07-Jun-2044 17:50:00,26.6259783199465,-38.4429266193993,1,0,AUTO THEFT
11-Jan-2044 12:40:00,26.6150247117494,-38.4397186151693,1,13,BURGLARY-RESIDENCE
03-Nov-2044 21:00:00,26.6205546662869,-38.4436487780677,1,13,LARCENY-NON VEHICLE
08-Feb-2044 18:30:00,26.6220900350235,-38.4437112656992,1,5,LARCENY-NON VEHICLE
15-Jul-2044 20:30:00,26.6218283572073,-38.443119757237,1,4,LARCENY-NON VEHICLE
10-Apr-2044 17:15:00,26.6164545748382,-38.4439753956378,1,0,LARCENY-NON VEHICLE
22-Apr-2044 19:30:00,26.6260114250175,-38.4446151617282,1,13,LARCENY-NON VEHICLE
20-Aug-2044 23:10:00,26.6186073953389,-38.4442367136129,1,0,LARCENY-NON VEHICLE
31-May-2044 22:00:00,26.6198943803559,-38.4432035926405,1,5,AUTO THEFT
28-Oct-2044 04:25:00,26.6205523749834,-38.442383668768,1,0,AGG ASSAULT
15-Mar-2044 11:00:00,26.6170868475862,-38.4397468215114,1,5,LARCENY-NON VEHICLE
29-Jun-2044 03:30:00,26.6167119287965,-38.4447594073782,1,20,AGG ASSAULT
28-Jul-2044 03:18:00,26.6152484314481,-38.4395570643521,1,28,BURGLARY-NONRES
11-Mar-2044 16:30:00,26.6195841371809,-38.4447383106766,1,31,LARCENY-NON VEHICLE
06-Aug-2044 18:00:00,26.6204653634251,-38.4445690946114,1,16,BURGLARY-NONRES
03-Feb-2044 15:30:00,26.6168932851727,-38.4441726769972,1,17,LARCENY-NON VEHICLE
23-Mar-2044 01:30:00,26.6211040553214,-38.4433159931951,1,13,AUTO THEFT
07-Nov-2044 23:30:00,26.6212311536186,-38.4441835034332,1,5,LARCENY-FROM VEHICLE
18-Nov-2044 17:30:00,26.6277696772337,-38.4432403515616,1,17,BURGLARY-RESIDENCE
09-Feb-2044 09:55:00,26.61991088963,-38.4440577642198,1,28,BURGLARY-NONRES
21-Jul-2044 18:15:00,26.6221478710548,-38.4442480658307,2,13,AGG ASSAULT
08-Feb-2044 21:00:00,26.6192786033173,-38.4447587180539,1,13,LARCENY-FROM VEHICLE
31-Dec-2044 17:00:00,26.620517731506,-38.4432580193992,1,17,BURGLARY-RESIDENCE
08-Dec-2044 13:21:00,26.6247358325799,-38.4439269365976,1,0,ROBBERY-PEDESTRIAN
08-Jul-2044 13:00:00,26.6199123596645,-38.4442112305993,1,0,LARCENY-NON VEHICLE
19-Feb-2044 00:00:00,26.6198712660187,-38.4437086987567,1,17,LARCENY-FROM VEHICLE
07-Oct-2044 16:00:00,26.6249903930928,-38.4458959570011,1,0,LARCENY-FROM VEHICLE
06-Nov-2044 01:00:00,26.6186935893833,-38.4421266928058,1,5,LARCENY-FROM VEHICLE
15-May-2044 13:15:00,26.6217004779284,-38.4439920072984,2,27,AUTO THEFT
02-Jul-2044 09:40:00,26.6188223500203,-38.4431138132888,2,0,BURGLARY-NONRES
07-Jul-2044 03:10:00,26.6170154306482,-38.4440871914585,1,20,LARCENY-NON VEHICLE
12-May-2044 10:30:00,26.6161869717682,-38.4437144273493,1,17,BURGLARY-RESIDENCE
05-Nov-2044 19:00:00,26.6190479801437,-38.4439441027421,1,10,AUTO THEFT
13-Jun-2044 20:25:00,26.6212486496382,-38.4399155472222,1,13,AUTO THEFT
24-Oct-2044 22:16:00,26.6263829844112,-38.4435949707894,1,15,AUTO THEFT
23-Jan-2044 11:00:00,26.6220799236163,-38.4451876416364,1,13,BURGLARY-RESIDENCE
05-Oct-2044 04:35:00,26.6236854859324,-38.4434640099433,1,0,BURGLARY-NONRES
23-Mar-2044 14:25:00,26.6176758450284,-38.4417997305427,2,10,LARCENY-FROM VEHICLE
08-Nov-2044 10:30:00,26.6156136465734,-38.4447860819105,1,5,LARCENY-FROM VEHICLE
25-Sep-2044 06:24:00,26.6255019628225,-38.4430726323492,1,0,LARCENY-NON VEHICLE
04-May-2044 03:30:00,26.6209364828097,-38.4400781745872,1,0,BURGLARY-NONRES
28-Jun-2044 18:00:00,26.6206000455254,-38.4417465830813,1,13,AGG ASSAULT
02-Oct-2044 16:00:00,26.626639254089,-38.4437590347784,1,0,AUTO THEFT
03-Sep-2044 13:00:00,26.6237940397897,-38.443349144121,1,13,LARCENY-FROM VEHICLE
23-Apr-2044 22:00:00,26.6186347659935,-38.4442373538192,1,14,AUTO THEFT
30-May-2044 14:40:00,26.6209834879501,-38.4427433516032,1,10,AUTO THEFT
06-Aug-2044 03:07:00,26.6229695860235,-38.4454255442526,1,0,AUTO THEFT
26-Sep-2044 09:00:00,26.6193349951465,-38.4426638713343,1,6,LARCENY-NON VEHICLE
15-Mar-2044 07:45:00,26.6189279888215,-38.4429959586024,1,10,LARCENY-FROM VEHICLE
01-Jul-2044 18:00:00,26.6191912255297,-38.4459796529199,1,10,LARCENY-FROM VEHICLE
11-Jan-2044 06:00:00,26.616703263242,-38.444067196061,1,13,AGG ASSAULT
20-Jun-2044 10:45:00,26.6227745224727,-38.4459484212019,1,17,AGG ASSAULT
05-May-2044 12:00:00,26.6214542440881,-38.4443131714351,1,13,AGG ASSAULT
06-Jan-2045 15:45:00,26.6168334878593,-38.4440542585442,1,16,LARCENY-NON VEHICLE
22-Jan-2044 00:30:00,26.6213751555037,-38.4413019136686,2,10,LARCENY-FROM VEHICLE
14-Sep-2044 02:10:00,26.6187467137805,-38.4426832979184,1,30,LARCENY-NON VEHICLE
15-Aug-2044 12:20:00,26.6190265646196,-38.4424131012283,1,5,LARCENY-FROM VEHICLE
14-Aug-2044 12:00:00,26.6210569266189,-38.4434077267485,1,32,BURGLARY-NONRES
23-Nov-2044 22:00:00,26.616655083036,-38.4440162891697,1,15,AUTO THEFT
14-Oct-2044 13:20:00,26.6183949469685,-38.4461643199469,1,15,LARCENY-FROM VEHICLE
15-Jul-2044 22:00:00,26.6184219542587,-38.4445855537333,1,13,LARCENY-NON VEHICLE
25-Sep-2044 01:45:00,26.6172081917123,-38.444086163733,1,10,LARCENY-FROM VEHICLE
21-Jun-2044 09:00:00,26.6188662558168,-38.4437824884856,1,3,LARCENY-NON VEHICLE
04-Sep-2044 23:52:00,26.6213901981624,-38.4400422969333,1,17,AGG ASSAULT
27-Jan-2044 03:27:00,26.6172471148105,-38.4450016642868,1,16,BURGLARY-NONRES
11-Jan-2044 15:00:00,26.6230831047168,-38.4424586059445,1,13,BURGLARY-RESIDENCE
20-Sep-2044 19:40:00,26.6171261852068,-38.4416868325449,1,10,LARCENY-FROM VEHICLE
22-Aug-2044 21:00:00,26.6181185549529,-38.4404192160159,3,10,LARCENY-FROM VEHICLE
25-Oct-2044 00:31:00,26.6183812923726,-38.4444740982262,1,10,LARCENY-FROM VEHICLE
18-Dec-2044 04:03:00,26.6198710575962,-38.442449190678,1,0,LARCENY-FROM VEHICLE
29-Apr-2044 12:00:00,26.6193985649811,-38.442413906943,1,5,LARCENY-FROM VEHICLE
15-Jun-2044 00:30:00,26.6186484250933,-38.4397484113643,1,13,AGG ASSAULT
12-Jan-2044 21:00:00,26.6174778592117,-38.4408008487236,1,0,LARCENY-FROM VEHICLE
16-Apr-2044 12:00:00,26.6256000735768,-38.4460228563361,1,5,AUTO THEFT
18-Mar-2044 01:10:00,26.6219302758007,-38.4431806349797,1,14,AGG ASSAULT
27-Sep-2044 22:00:00,26.6174660265781,-38.4448311908273,1,5,LARCENY-FROM VEHICLE
16-May-2044 11:30:00,26.6218856772551,-38.4432517582853,1,13,AGG ASSAULT
30-Nov-2044 16:00:00,26.6178739150335,-38.4405202912266,1,13,LARCENY-NON VEHICLE
28-Dec-2044 14:11:00,26.6263378227445,-38.4435665210346,1,15,LARCENY-FROM VEHICLE
10-Oct-2044 08:45:00,26.6190079919891,-38.4401223560788,1,17,LARCENY-NON VEHICLE
08-Jan-2044 01:03:00,26.6220487973536,-38.442538594866,2,13,AGG ASSAULT
31-Aug-2044 17:00:00,26.6207183615798,-38.4430501925843,1,5,LARCENY-FROM VEHICLE
13-Apr-2044 11:45:00,26.6231703500466,-38.4449840019665,1,27,LARCENY-FROM VEHICLE
27-Mar-2044 17:00:00,26.619639569736,-38.4397231625425,1,13,LARCENY-NON VEHICLE
30-Jul-2044 13:00:00,26.6163560536645,-38.4450990936471,1,0,BURGLARY-NONRES
12-Mar-2044 12:30:00,26.6254533198483,-38.4449932539863,2,10,LARCENY-FROM VEHICLE
22-Jan-2044 14:50:00,26.619836446318,-38.4436182258533,3,10,LARCENY-FROM VEHICLE
17-Jan-2044 02:00:00,26.6184374490801,-38.4433239897556,1,5,ROBBERY-PEDESTRIAN
14-Apr-2044 20:00:00,26.6228859957072,-38.4464422003351,1,13,LARCENY-FROM VEHICLE
03-Mar-2044 21:05:00,26.620040614381,-38.4449333918333,1,10,ROBBERY-PEDESTRIAN
29-Aug-2044 08:30:00,26.6275526537665,-38.4450118352093,1,13,LARCENY-FROM VEHICLE
23-Oct-2044 12:00:00,26.6280845176889,-38.445072659432,1,13,AUTO THEFT
27-Oct-2044 21:15:00,26.6212471066925,-38.4463655604751,1,10,LARCENY-FROM VEHICLE
28-Sep-2044 16:00:00,26.6162471928004,-38.4447232619723,1,16,LARCENY-NON VEHICLE
16-Sep-2044 21:30:00,26.620207171214,-38.4411061415936,2,10,LARCENY-FROM VEHICLE
05-Jan-2045 15:50:00,26.6226217149706,-38.4433979176032,1,5,AUTO THEFT
30-Nov-2044 16:00:00,26.6189058279694,-38.4438311238799,1,31,LARCENY-NON VEHICLE
20-Oct-2044 20:41:00,26.6200329766788,-38.439188331579,1,16,ROBBERY-COMMERCIAL
25-May-2044 17:00:00,26.6199030527488,-38.4399751600876,1,13,AUTO THEFT
13-Jun-2044 02:30:00,26.6231804174938,-38.4448172772461,1,10,LARCENY-FROM VEHICLE
12-Apr-2044 21:29:00,26.6197204528527,-38.4405444175398,1,13,AGG ASSAULT
26-Jul-2044 11:00:00,26.6229675192008,-38.442893234107,1,13,BURGLARY-RESIDENCE
12-May-2044 02:22:00,26.6203457345653,-38.442634378865,1,15,LARCENY-NON VEHICLE
26-Jan-2044 03:51:00,26.6198502198896,-38.4433825987868,1,15,LARCENY-NON VEHICLE
24-Jun-2044 09:15:00,26.6158397586655,-38.439830515222,1,13,BURGLARY-RESIDENCE
23-Sep-2044 07:30:00,26.6213263880185,-38.4403574093382,1,17,BURGLARY-RESIDENCE
18-Nov-2044 01:50:00,26.6209752817092,-38.4397478898099,3,17,ROBBERY-RESIDENCE
11-Sep-2044 20:27:00,26.6220479355909,-38.4438323397379,1,22,BURGLARY-NONRES
25-Nov-2044 14:01:00,26.6189323112587,-38.4438749276731,1,0,LARCENY-NON VEHICLE
27-Apr-2044 12:30:00,26.6213311310794,-38.4464704717783,1,4,LARCENY-NON VEHICLE
24-Oct-2044 17:00:00,26.6207183615798,-38.4430501925843,1,5,LARCENY-FROM VEHICLE
06-Nov-2044 18:00:00,26.620411727342,-38.442685317252,1,13,BURGLARY-RESIDENCE
13-Sep-2044 21:00:00,26.6194854828538,-38.4417855705353,1,13,LARCENY-FROM VEHICLE
09-Apr-2044 18:30:00,26.6213430749365,-38.4411049321034,3,10,LARCENY-FROM VEHICLE
11-Jul-2044 19:00:00,26.61942967999,-38.4422658244713,1,27,LARCENY-FROM VEHICLE
19-Sep-2044 21:25:00,26.6198621502999,-38.4421295850956,1,5,LARCENY-FROM VEHICLE
01-Oct-2044 11:13:00,26.6194483500257,-38.4418944842588,1,13,LARCENY-FROM VEHICLE
30-Nov-2044 21:40:00,26.6206872273115,-38.4431925295314,1,5,AUTO THEFT
23-Aug-2044 14:25:00,26.6206273337365,-38.445337427338,1,10,LARCENY-FROM VEHICLE
20-May-2044 17:00:00,26.6249898684906,-38.44580787499,1,33,BURGLARY-NONRES
14-Jul-2044 03:20:00,26.6195261536593,-38.4424356349791,1,5,LARCENY-FROM VEHICLE
15-Mar-2044 09:55:00,26.6236082155315,-38.4434582387895,1,15,LARCENY-NON VEHICLE
25-Jan-2044 01:30:00,26.6165320904708,-38.4462323268873,1,10,ROBBERY-PEDESTRIAN
06-Jun-2044 04:55:00,26.6192216796055,-38.4406626250925,1,5,LARCENY-FROM VEHICLE
26-Sep-2044 23:00:00,26.6195229988952,-38.4442084461465,1,33,BURGLARY-NONRES
04-Sep-2044 01:10:00,26.6210146782281,-38.4397783390597,1,0,ROBBERY-PEDESTRIAN
07-Feb-2044 21:26:00,26.6216986729618,-38.4406027564589,1,4,ROBBERY-PEDESTRIAN
06-Aug-2044 08:31:00,26.6178099307354,-38.4435658182762,2,10,LARCENY-FROM VEHICLE
07-Jul-2044 01:01:00,26.6207983380012,-38.4393247778781,1,13,LARCENY-FROM VEHICLE
15-Jun-2044 12:25:00,26.6220978255866,-38.4453169714877,2,0,ROBBERY-PEDESTRIAN
19-May-2044 17:50:00,26.6217830054992,-38.4407995961566,3,5,ROBBERY-PEDESTRIAN
11-Apr-2044 18:14:00,26.6194980261813,-38.4449687794511,1,16,LARCENY-NON VEHICLE
23-May-2044 13:00:00,26.621399928172,-38.4419301023422,1,17,LARCENY-NON VEHICLE
10-May-2044 13:45:00,26.6162471928004,-38.4447232619723,1,16,LARCENY-NON VEHICLE
07-Jun-2044 02:47:00,26.6217357742273,-38.4442018540919,1,0,LARCENY-NON VEHICLE
09-Jan-2044 01:01:00,26.6192066542077,-38.4428168369388,1,10,LARCENY-FROM VEHICLE
27-Oct-2044 02:00:00,26.6181584478953,-38.4399933928153,1,10,ROBBERY-PEDESTRIAN
07-Aug-2044 00:50:00,26.6209555391891,-38.440186990393,1,0,LARCENY-NON VEHICLE
05-Sep-2044 18:00:00,26.6214530364755,-38.4427213724965,1,13,BURGLARY-RESIDENCE
18-Jun-2044 18:00:00,26.6209240148456,-38.4401901526203,1,13,BURGLARY-RESIDENCE
17-Jul-2044 16:00:00,26.6182460482596,-38.4445062237106,1,10,LARCENY-FROM VEHICLE
05-Jul-2044 01:01:00,26.6163048689909,-38.4441518849086,1,0,BURGLARY-RESIDENCE
30-Nov-2043 04:00:00,26.618014395984,-38.44226709479,1,10,LARCENY-NON VEHICLE
28-Oct-2044 00:00:00,26.6198624679592,-38.4437067598171,1,10,LARCENY-NON VEHICLE
22-Nov-2044 22:01:00,26.620144992932,-38.4410300333593,1,17,LARCENY-NON VEHICLE
26-Aug-2044 20:00:00,26.6205649539175,-38.4431372256652,1,5,LARCENY-FROM VEHICLE
30-Nov-2044 19:10:00,26.6172230992545,-38.4419310023161,1,10,LARCENY-FROM VEHICLE
03-Apr-2044 22:45:00,26.6251497110707,-38.4460782943134,1,15,LARCENY-FROM VEHICLE
30-Jun-2044 13:25:00,26.6166777472325,-38.4441523099648,1,10,LARCENY-FROM VEHICLE
10-Feb-2044 10:10:00,26.6206012453741,-38.4431650186082,1,16,LARCENY-NON VEHICLE
28-Sep-2044 12:20:00,26.6188834218856,-38.4424151290618,1,10,AUTO THEFT
30-Oct-2044 11:00:00,26.6260386855569,-38.4432601865204,1,10,AUTO THEFT
01-Mar-2044 11:39:00,26.618475490832,-38.4431441343926,1,17,LARCENY-NON VEHICLE
19-Feb-2044 23:30:00,26.6168037063478,-38.4445317350628,1,10,LARCENY-FROM VEHICLE
02-Nov-2044 01:49:00,26.6226737786914,-38.4454740058359,2,13,AGG ASSAULT
31-Mar-2044 12:15:00,26.6187201160903,-38.4429702665024,2,5,LARCENY-FROM VEHICLE
04-Mar-2044 22:00:00,26.6216986729618,-38.4406027564589,2,33,AUTO THEFT
27-May-2044 18:00:00,26.6198727262791,-38.4438136366833,1,10,LARCENY-FROM VEHICLE
08-Feb-2044 23:30:00,26.6204672068281,-38.442621734107,1,17,LARCENY-FROM VEHICLE
08-Oct-2044 17:00:00,26.6197784070638,-38.4434655225059,1,33,LARCENY-FROM VEHICLE
04-Apr-2044 01:00:00,26.6183420274685,-38.4419514131998,1,5,AUTO THEFT
10-Feb-2044 00:00:00,26.622047225569,-38.4429135285017,1,13,AUTO THEFT
25-Mar-2044 19:00:00,26.6190975122517,-38.4448202296886,1,13,LARCENY-NON VEHICLE
15-Jun-2044 22:51:00,26.6236697274864,-38.4427426024446,0,0,LARCENY-NON VEHICLE
14-Nov-2044 21:04:00,26.6233964179605,-38.4458308628792,1,30,ROBBERY-PEDESTRIAN
30-Nov-2044 16:00:00,26.6191432283618,-38.4414448964379,1,13,AGG ASSAULT
27-May-2044 11:29:00,26.619297613078,-38.441535309507,2,5,LARCENY-FROM VEHICLE
09-Jan-2044 10:30:00,26.6200001306695,-38.4418418517642,1,17,AGG ASSAULT
29-Sep-2044 20:00:00,26.6147091541216,-38.4392687992964,1,13,BURGLARY-RESIDENCE
14-Jan-2044 01:00:00,26.6251840041589,-38.4462055201645,1,10,LARCENY-FROM VEHICLE
29-Aug-2044 13:00:00,26.6198769670805,-38.4447366708101,1,10,AUTO THEFT
NaT,26.6213073098506,-38.4440051333419,NaN,0,HOMICIDE
12-Apr-2044 02:20:00,26.6198328180743,-38.4424560151866,1,4,LARCENY-NON VEHICLE
30-Mar-2044 16:00:00,26.625940464758,-38.443538434885,1,13,LARCENY-FROM VEHICLE
05-Aug-2044 04:30:00,26.6203531146148,-38.4422018896288,1,20,ROBBERY-PEDESTRIAN
21-Sep-2044 15:00:00,26.6174645084923,-38.4416529578164,1,5,LARCENY-FROM VEHICLE
07-Jun-2044 21:06:00,26.623474716526,-38.4424031257325,1,0,ROBBERY-PEDESTRIAN
21-Jan-2044 02:54:00,26.6165538672784,-38.444883482014,1,6,LARCENY-NON VEHICLE
27-Oct-2044 05:30:00,26.6232704329655,-38.4448735597425,1,13,BURGLARY-RESIDENCE
29-Apr-2044 13:00:00,26.6203291137671,-38.442260078848,1,17,LARCENY-NON VEHICLE
27-May-2044 13:15:00,26.6178882434198,-38.4423202949292,1,13,ROBBERY-PEDESTRIAN
07-Oct-2044 08:00:00,26.6167297847848,-38.4455592087773,2,13,BURGLARY-RESIDENCE
01-Jan-2045 03:56:00,26.6190718895815,-38.443881450126,1,0,LARCENY-NON VEHICLE
03-Jun-2044 22:00:00,26.6203291137671,-38.442260078848,1,17,LARCENY-FROM VEHICLE
26-Apr-2044 14:20:00,26.6167300219402,-38.4460176648249,2,0,LARCENY-FROM VEHICLE
24-Sep-2044 00:50:00,26.6173439333689,-38.4416709674405,2,5,LARCENY-FROM VEHICLE
11-Mar-2044 16:00:00,26.6183270738854,-38.4409569730265,0,17,BURGLARY-RESIDENCE
24-Sep-2044 21:30:00,26.6194259554728,-38.4426029154365,1,10,LARCENY-FROM VEHICLE
21-Sep-2044 20:00:00,26.6219886238303,-38.4466639479946,1,0,LARCENY-NON VEHICLE
25-Jul-2044 21:00:00,26.6261788149157,-38.4425872625306,1,17,BURGLARY-RESIDENCE
20-Nov-2044 18:15:00,26.6231993948253,-38.445027945912,1,5,LARCENY-FROM VEHICLE
15-Mar-2044 18:20:00,26.6171773414128,-38.4419983754406,2,10,LARCENY-FROM VEHICLE
03-May-2044 21:30:00,26.6166965920119,-38.4419971924978,1,13,LARCENY-FROM VEHICLE
12-Jul-2044 15:20:00,26.6197203335529,-38.4400869110628,1,5,ROBBERY-PEDESTRIAN
25-Jul-2044 19:00:00,26.6213787986739,-38.4411001991408,1,14,ROBBERY-COMMERCIAL
20-May-2044 20:00:00,26.6171470160279,-38.4416180097958,1,10,LARCENY-FROM VEHICLE
06-Apr-2044 16:45:00,26.6209834879501,-38.4427433516032,1,10,AUTO THEFT
07-Jul-2044 20:45:00,26.622795738759,-38.4453218056997,2,13,AGG ASSAULT
07-Jan-2045 00:00:00,26.622235480533,-38.4432787000232,1,17,LARCENY-FROM VEHICLE
10-Nov-2044 23:00:00,26.6197800751572,-38.4438833311211,2,10,LARCENY-FROM VEHICLE
05-Sep-2044 09:00:00,26.6193662926864,-38.4424334042749,1,16,LARCENY-NON VEHICLE
31-Mar-2044 20:15:00,26.622312966855,-38.4461540605414,1,5,LARCENY-NON VEHICLE
10-Apr-2044 21:30:00,26.6186293078407,-38.4439660361837,1,10,LARCENY-FROM VEHICLE
28-Jul-2044 21:10:00,26.6181584478953,-38.4399933928153,1,32,LARCENY-NON VEHICLE
12-Mar-2044 07:30:00,26.6216689625161,-38.4452977930901,1,10,AUTO THEFT
28-Nov-2044 15:20:00,26.6217016004153,-38.4430041054626,1,10,AUTO THEFT
13-Dec-2044 22:30:00,26.6185982138009,-38.4431397032125,1,17,AGG ASSAULT
07-Jul-2044 23:00:00,26.6190469955913,-38.4421565753065,1,18,LARCENY-NON VEHICLE
21-Jul-2044 22:30:00,26.623948174446,-38.444984206006,1,13,LARCENY-FROM VEHICLE
22-Apr-2044 23:15:00,26.6150248074688,-38.43956472003,1,13,LARCENY-FROM VEHICLE
26-Jul-2044 02:00:00,26.6257712843127,-38.4452146230517,1,13,AUTO THEFT
13-Jan-2044 13:00:00,26.6215757318198,-38.4408271803624,1,10,AUTO THEFT
30-Apr-2044 23:29:00,26.6185209836285,-38.4421652621404,1,17,BURGLARY-RESIDENCE
09-Oct-2044 19:15:00,26.6271393493145,-38.4426098099043,2,17,AUTO THEFT
29-Jun-2044 23:40:00,26.6200463461506,-38.442743433014,1,15,AUTO THEFT
06-Mar-2044 23:00:00,26.6206186673036,-38.4436072672493,1,13,LARCENY-FROM VEHICLE
16-May-2044 05:29:00,26.6213751555037,-38.4413019136686,1,0,BURGLARY-NONRES
08-Feb-2044 23:00:00,26.6217911547931,-38.441759711637,2,5,LARCENY-FROM VEHICLE
09-Jun-2044 09:10:00,26.618446425326,-38.4411098587608,1,13,BURGLARY-RESIDENCE
20-Jan-2044 05:40:00,26.6183797826284,-38.4416518513894,1,14,BURGLARY-NONRES
14-Oct-2044 10:22:00,26.6172742212393,-38.4413086809989,1,4,LARCENY-NON VEHICLE
01-May-2044 16:30:00,26.622125910826,-38.4438773318926,1,10,LARCENY-FROM VEHICLE
